"id","text_EN","text_CZ","text","modified","onlyid"
"ui_in_lovNaBanditu_rareBook","A precious volume that the customs collector Matthew stole from the Sedletz monastery.","Vzácný svazek, který celník Matouš ukradl Sedleckému klášteru.","“徴税人”マシューがセドレツ修道院から盗み出した貴重な書籍",,
"char_HOSPODSKY_CUSTONT_uiName","Innkeeper Weighman","Hospodský Cuštont","“計量係”の宿屋の主人","〈計量係〉の宿屋の主人",
"char_ZDENEK_HUBA_PACHOLEK_HOSPODA_TACHOV_uiName","Hired hand Zdenyek the Mouth","Pacholek Zdeněk Huba","“話し屋”使用人ズデニェク","使用人の〈語り部〉ズデニェク",
"ui_nm_kovaniKopie_penitent","Replica of the longsword ""Absolver""","Dlouhý meč Rozhřešitel – kopie","「アブソルバー」のレプリカ","〈ロズフジェシテル〉の贋作",
"ui_in_magickySip_magickaSipka","A shaft with an arrowhead, which I pulled out of the head of the dead Karel, whom folk called Arrowhead. It's supposed to be magical, but I have my doubts.","Šipka s hrotem, který jsem vytáhl z hlavy mrtvého Karla řečeného Šíp. Prý by měla být magická, ale mám o tom značné pochybnosti.","「アローヘッド」と呼ばれたカレルの死体の頭に刺さっていた矢。魔法の矢という話だが、疑わしいものだ",,
"ui_in_magic_arrow","The magic arrowhead from Karel the Arrow's head.","Hrot magického šípu z hlavy Karla Šípa.","「アローヘッド」のカレルの頭に刺さっていた魔法の矢尻",,
"perk_gladiator_lore_desc","The term ""gladiator"" is derived from the short Roman sword, the gladius. However, in the Middle Ages, the term ""gladiatores"" was used for professional fighters, most often swordsmen. They didn't fight in the sands of the Colosseum, but were often hired as proxies in duels if the law allowed it.","Název gladiator je odvozen od krátkého římského meče gladia. Ve středověku byli nicméně gladiatores nazývání profesionální bojovníci, nejčastěji šermíři. Ti nebojovali v písku Kolosea, ale byli často najímáni jako zástup v duelu, pokud to právo umožnilo.","「グラディエーター」という言葉はローマ時代の短剣「グラディウス」に由来する。しかし中世におけるグラディエーターはプロの戦士で、多くの場合は剣士だった。彼らはコロッセオを舞台とせず、法律が許すかぎり、決闘の代理人として雇われることが多かった",,
"perk_dodger_lore_desc","The saying ""Pity the blow that falls short"" always puts a cunning smile on your face.","Rčení ""Škoda rány která padne vedle"" ti vždycky  na tváři vykouzlí potměšilý úsměv.","「届かない一撃を憐れめ」ということわざを聞くと、あなたの顔にはいつもずる賢い笑みが浮かぶ",,
"char_MAZAK_HYNEK_uiName","Hynek 'The Greaser'","Mazák Hynek","「技師」ヒネク","〈油差し〉のヒネク",
"ui_in_svatba_broth","""This broth's so strong it could wake up the dead.""","Vývar silný jako noha od stolu.","「濃い味だ。濃すぎて死者も目を覚ましそうだ」",,
"ui_in_dieSkull","A die of the most loyal regular at the Hole. It bears his likeness.","Hrací kostka nejvěrnějšího štamgasta v Díře. Nese jeho podobiznu.","「穴」の一番の常連客のダイス。彼にどこか似ている",,
"ui_in_dieUnlucky","They say that when it rains, it pours. But if you play with this die, the only thing pouring will be your tears.","Říká se, že smůla lidi fackuje. Po hře s touhle kostkou budeš mít chuť zfackovat sám sebe.","「降れば必ず土砂降り」とことわざにある。だがこのダイスで遊ぶ時に降るのは自分の涙だけだ",,
"ui_hud_perk_no_rest_for_the_wicked","Just a little more!","Ještě kousek!","あと少し！","あと少し！",
"perk_magister_dimicator_lore_desc","You're a master swordsman and it shows! Not only are you good at blade work, but you enjoy it very much.","Jsi mistrný šermíř a je to poznat! Práce s čepelí ti nejen jde, ale navíc si ji velmi užíváš.","あなたが剣の達人であることは傍目にもわかる！ 剣の扱いが巧みなだけでなく、振るうことをとても好んでいるからだ",,
"perk_just_an_ordinary_man_desc","People will forget the crimes you've committed more quickly. It'll also reduce the chance of guards wanting to search you.","Lidé dříve zapomenou na zločiny, které jsi napáchal. Také se sníží šance, že tě stráž bude chtít prohledat.","あなたが犯した犯罪のことを、周囲がより早く忘れてくれる。また、衛兵が身体検査をしようとしてくる確率が下がる",,
"perk_hardened_steel_desc","The weapons you forge will have excellent properties and will therefore take damage 20&nbsp;% slower.","Zbraně, které vykoveš, budou mít výtečné vlastnosti a budou se proto poškozovat o 20&nbsp;% pomaleji.","あなたが造る武器は素晴らしい性能を持っているため、劣化する速度が20&nbsp;%遅くなる",,
"perk_prizen_sv_bibiany_lore_desc","When you drink, things start happening. But surprisingly, nothing serious has ever happened to you.","Když se napiješ, začnou se dít věci. Ale kupodivu se ti u toho zatím nikdy nic vážného nestalo.","あなたが酒を飲むと、さまざまな事件が起きる。だが驚くべきことに、深刻な事態にはなったことがない",,
"perk_verny_spolecnik_lore_desc","You've been through a lot together and Mutt is a loyal friend who would gladly do anything for you.","Prožili jste spolu mnohé a Vořech je ti věrným přítelem, který pro tebe kdykoli rád udělá první poslední.","あなたたちはともに数々の苦境を切り抜けてきた。あなたの忠実な友マットは、あなたのためなら何でもするだろう",,
"perk_ringenmeister_desc","When both you and your opponent are unarmed, you you can perform a chokehold from a clinch to knock out your opponent. You can do this by attacking from the left zone while in clinch. If your attack is successful, you will perform an arm lock, after which you can attack again to perform a chokehold.","Pokud jsi ty a tvůj protivník beze zbraně, dokážeš z klinče nasadit škrcení a protivníka omráčit. Provedeš to tak, že v klinči vybereš levou zónu a zaútočíš. Pokud se ti útok podaří, nasadíš páku. Poté zaútoč znovu a přejdeš do škrcení.","あなたと敵の双方が素手の場合、クリンチから首絞めに移行して敵をノックアウトできる。これは、クリンチで左ゾーンから攻撃することで実行可能。攻撃が成功するとアームロックが決まり、その後、再び攻撃して首絞めを実行することができる",,
"perk_creative_soul_lore_desc","In some activities you have found a delight so great that if you occupy the spirit with them, the body will rest.","V některých činnostech jsi našel zalíbení tak veliké, že pokud jimi zaměstnáš ducha, tělo si odpočine.","あなたには夢中になれるものがある。それらをしている間は心が満たされ、身体が休まる",,
"perk_deft_hands_ii_lore_desc","You wield weapons with ease and natural talent, and you have further honed this skill through diligent training.","Zbraním vládneš s lehkostí a přirozeností a tento talent jsi ještě prohloubil pilným tréninkem.","あなたには武器を扱う天賦の才がある。しかしそれに驕らず、鍛練に励み、さらなる高みへと至った",,
"perk_haggle_secondChance_lore_desc","You have a unique talent. You can piss people off, but then turn it around for the better and laugh it all off. This often comes in handy when haggling over a price.","Máš unikátní nadání. Často dokážeš lidikolem sebe dost nasrat, ale pak všechno k dobrému obrátit a ještě se tomu společne od podlahy zasmát. Což se ti nezřídka kdy hodí i při dohadování ceny.","あなたには珍しい才能がある。よく人を怒らせるが、挽回してその相手と笑い合うこともできる。これは価格交渉でしばしば有利に働く",,
"perk_just_an_ordinary_man_lore_desc","Many of those who have met you say there's something unusual about you. They just can't quite remember what it is... Or perhaps they've mistaken you for someone else? Who knows?","Mnozí z těch, kteří tě potkali, říkají, že je na tobě něco zvláštního. Nejdříve si nemůžou vybavit, co to přesně je... Nebo si tě možná s někým spletli?  Kdo ví.","あなたに出会った多くの人間が、あなたにはどこか非凡なものがあると言う。ただ、それが何かが思い出せない… それとも、別の誰かと勘違いしているのか？ さて、どうだろう",,
"perk_local_hero_desc","If you are in an area where you have a good reputation (60 or more), you gain a +2 bonus on Strength, Agility, Vitality, and Speech.","Pokud jsi v oblasti, kde máš dobrou reputaci (tedy 60 a více), získáš bonus +2 k Síle, Obratnosti, Vitalitě a Výřečnosti.","あなたのいい評判（60以上）が広まっている地域にいる場合、筋力、俊敏性、体力、話術が+2ボーナスを受ける",,
"perk_help_in_the_workshop_lore_desc","Your hands are healthy, you've got skills to spare, you only lack a workshop. You're happy to put your hands to work, especially if it saves you a few groschen.","Ruce máš obě zdravé, fortele na rozdávání, jen dílna ti schází. Rád využiješ možnost přiložit ruku k dílu, zvlášť, když díky tomu ušetříš nějaké groše.","あなたの両手は健在で、スキルもあるが、工房だけがない。この両手を使って仕事ができれば嬉しいだろう… 特に、それで金を稼げる場合は",,
"perk_its_a_trap_desc","If you hit someone who doesn't know of your presence with a ranged weapon, your target will suffer a combat skill debuff, making them easier to deal with. They might even panic and flee.","Pokud trefíš střelnou zbraní někoho, kdo o tobě nemá nejmenší tušení, zasažený bude mít postih k bojovým dovednostem, takže se s ním snadněji vypořádáš. Pokud raději rovnou v panice neprchne.","あなたの存在を知らない相手に遠距離武器を命中させると、対象は戦闘スキルのデバフを受け、倒しやすくなる。パニックになって逃げ出す可能性もある",,
"perk_heartseeker_lore_desc","Your Marksmanship skill is breathtaking. And your shots are literally heartbreaking.","Tvé umění střelby je dechberoucí a každá tvá střela doslova láme srdce.","あなたの弓術スキルは驚異的だ。そして、その射撃は文字通り胸をえぐる",,
"perk_sympatak_lore_desc","Mum always said you should do one good deed every day. You carry that mother's wisdom in your heart, and that's why you often carry it in the palm of your hand.","Máma vždycky říkávala, že člověk by měl vykonat každý den jeden dobrý skutek. Tuhle moudrost nosíš v srdci a proto ho máš často na dlani.","あなたの母はいつも、毎日ひとつは善い行いをしなさいと言っていた。その母の知恵を大事に覚えており、しばしば実行する",,
"perk_the_secret_of_blacksmith_martin_lore_desc","Your father Martin told you a lot about the secrets of blacksmithing, but only with time and your own practice were you able to understand everything properly.","Nevlastní otec Martin ti toho o tajích kovářského řemesla pověděl spoustu, ale až časem a díky vlastní praxi jsi dokázal všemu pořádně porozumět.","あなたの父マーティンは、数多くの鍛冶の秘密を教えてくれた。だが、すべてをきちんと理解するには時間と忍耐が必要だった",,
"perk_perfect_vigour_lore_desc","You are so tireless, persistent and indomitable that you could almost rival Roland or Hector.","Jsi tak neúnavný, vytrvalý a nezdolný, že by jsi se snad mohl měřit i s Rolandem nebo Hektórem.","あなたの疲れを知らない粘り強さと不屈の精神は、ローランやヘクトールに肩を並べられるかもしれない",,
"perk_master_fletcher_desc","Your arrows and bolts have better ballistic properties, so they fly faster, travel farther and have more penetration.","Rád pečuješ o svou loveckou výbavu a vybíráš si jen to nejlepší. Tvoje šípy a šipky mají díky tomu lepší balistické vlastnosti, tedy poletí rychleji, doletí dál a s větší průrazností.","あなたの矢やボルトはより優れた弾道を持つため、さらに早く遠くまで飛び、貫通力も高い",,
"perk_weaponmaster_i_lore_desc","Your tournament struggles are bearing its fruit.","Tvé turnajové zápolení nese své ovoce.","あなたの競技会における奮闘が実を結んでいる",,
"perk_weaponmaster_ii_lore_desc","Your tournament efforts are bearing fruit, now even more ripe and juicy.","Tvé turnajové zápolení nese své ovoce, které je nyní ještě vyzrálejší a šťavnatější.","あなたの競技会における奮闘が実を結んでいる。その実はますます熟し、汁が滴らんばかりだ",,
