id,text_EN,text_CZ,text,modified,note,onlyid
ui_nm_talmberk_armory_door_key,Pirkstein armoury key,Klíč od zbrojnice Pirkštejna,ピルクシュタインの武器庫の鍵,ピルクシュテインの武器庫の鍵,
ui_nm_talmberk_tabard,Waffenrocks for Woyzeck,Varkoče pro Vojtěcha,ウォイチェク式タバード,ヴォイチェクのタバード,
ui_nm_tereza_lektvar,Healing potion,Léčivý lektvar,回復ポーション,回復ポーション,
ui_nm_tereza_platno,Linen for bandages,Plátno na obvazy,包帯用の布,包帯用の布,
ui_nm_tereza_voda,Water,Voda,水,水,
ui_nm_test,Test sabre,Test tesák,テストサーベル,テストサーベル,
ui_nm_test_antiStealthBoots,Test AntiStealth Boots,Test AntiStealth Boots,テスト対隠密ブーツ,テスト対隠密ブーツ,
ui_nm_test_antiStealthPants,Test AntiStealth Pants,Test AntiStealth Pants,テスト対隠密パンツ,テスト対隠密パンツ,
ui_nm_test_antiStealthShirt,Test AntiStealth Shirt,Test AntiStealth Shirt,テスト対隠密シャツ,テスト対隠密シャツ,
ui_nm_test_boots,Servant's boots,Boty služebnické,召使いのブーツ,召使いのブーツ,
ui_nm_test_buff_bandage,Buffed Bandage Test,Pruh čistého plátna,バフ付き包帯テスト,バフ付き包帯テスト,
ui_nm_test_cap,Servant Cap,Služebníkova čapka,召使いの帽子,召使いの帽子,
ui_nm_test_ondra_fifty,,Prokyho pade,,,
ui_nm_test_pants,Servant's hose,Test SuperStealth Pants,召使いのホーズ,召使いのホーズ,
ui_nm_test_recept,Recipe,Recept,レシピ,レシピ,
ui_nm_test_shirt,Servant's shirt,Test SuperStealth Shirt,召使いのシャツ,召使いのシャツ,
ui_nm_test_viceslotovy_12,Multi slot test,Multi slot test,マルチスロットテスト,マルチスロットテスト,
ui_nm_test_viceslotovy_renamed,Multi slot test renamed,Multi slot test renamed,マルチスロットテスト名称変更済み,マルチスロットテスト名称変更済み,
ui_nm_test_viceslotovy2,Multi slot test 2,Multi slot test 2,マルチスロットテスト2,マルチスロットテスト2,
ui_nm_tezk_lamel,Heavy lamellar armour,Zbroj lamelová těžká,ヘヴィラメラーアーマー,重いラメラーアーマー,
ui_nm_tezky_hauberk,Heavy hauberk,Hauberk těžký,ヘヴィホーバーク,重いホーバーク,
ui_nm_the_alfons_die,Alfonse's die,Alfonsova hrací kostka,アルフォンスのダイス,アルフォンスのダイス,
ui_nm_the_ambroz_die,Ambrose's dice,Ambrožova hrací kostka,アンブローズのダイス,アンブローズのダイス,
ui_nm_the_another_die,Another die,Další kostka,もうひとつのダイス,もうひとつのダイス,
ui_nm_the_commonest_die,The commonest die,Hrací kostka nejobyčejnější,極めて一般的なダイス,極めて一般的なダイス,
ui_nm_the_devil_die,Devil's Head,Ďáblova hlava,悪魔の頭,悪魔の頭,
ui_nm_the_devil_die_gold,Alfonse's devil die,Alfonsova ďáblova hlava,アルフォンスの悪魔のダイス,アルフォンスの悪魔のダイス,
ui_nm_the_die_a,Unpopular die,Hrací kostka nepřízně,人気のないダイス,人気のないダイス,
ui_nm_the_die_b,Lucky die,Hrací kostka šťastná,幸運のダイス,幸運のダイス,
ui_nm_the_die_c,Lu die,Hrací kostka Lu,ルゥのダイス,「ル」のダイス,
ui_nm_the_die_d,Ci die,Hrací kostka Ci,シィのダイス,「シ」のダイス,
ui_nm_the_die_e,Fer die,Hrací kostka Fer,フェルのダイス,「フェル」のダイス,
ui_nm_the_die_f,Biased die,Hrací kostka podivná,イカサマダイス,イカサマダイス,
ui_nm_the_die_g,Lucky playing die,Hrací kostka příznivá,幸運の勝負ダイス,幸運の勝負ダイス,
ui_nm_the_die_h,Holy Trinity die,Hrací kostka Svaté Trojice,三位一体のダイス,三位一体のダイス,
ui_nm_the_die_i,Even number die,Hrací kostka sudá,偶数のダイス,偶数のダイス,
ui_nm_the_die_k,Odd die,Hrací kostka lichá,奇数のダイス,奇数のダイス,
ui_nm_the_die_kcd,Heavenly Kingdom die,Hrací kostka království Božího,天国のダイス,天国のダイス,
ui_nm_the_die_l,Henry's beta die,Jindrova beta kostka,ヘンリーのベータダイス,インジフのためのベータダイス,
ui_nm_the_die_m,Die of misfortune,Hrací kostka smolná,不幸のダイス,不幸のダイス,
ui_nm_the_die_o,Strip die,Hrací kostka svlíkačka,身ぐるみ剥ぎのダイス,身ぐるみ剥ぎのダイス,
ui_nm_the_die_p,Shrinking playing die,Hrací kostka stahovačka,縮むダイス,縮むダイス,
ui_nm_the_least_common_die,The least common die,Hrací kostka nejneobyčejnější,特殊なダイス,特殊なダイス,
ui_nm_the_not_common_die,Uncommon die,Hrací kostka neběžná,珍しいダイス,珍しいダイス,
ui_nm_tiara,Tiara,Tiara,ティアラ,ティアラ,
ui_nm_tiara_vltavin,Crown with moldavite,Korunka s vltavínem,モルダバイト付きの王冠,モルダバイト付きの王冠,
ui_nm_tiara_vltavin_fake,Ornamental crown,Korunka,飾り付きの王冠,飾り付きの王冠,
ui_nm_tonceks_purse,Bulging purse,Naditý měšec,膨れたカバン,膨れたカバン,
ui_nm_torch,Torch,Louč,たいまつ,たいまつ,
ui_nm_torn_book_page,Page torn from book,Stránka z knihy,切り取られた本のページ,切り取られた本のページ,
ui_nm_tournament_arrow_broken,Broken tournament arrow,Šíp turnajový zlomený,折れた馬上試合用の矢,折れた競技用の矢,
ui_nm_turnaj_helma,Lords of Leipa hounskull,Přilbice pánů z Lipé,ライパ領主のハウンスカル,リパー領主のハウンスカル,
ui_nm_turnaj_kyrys,Lords of Leipa cuirass,Kyrys pánů z Lipé,ライパ領主のキュイラス,リパー領主のキュイラス,
ui_nm_turnaj_noh,Lords of Leipa chausses,Nohy pánů z Lipé,ライパ領主のショース,リパー領主のショース,
ui_nm_turnaj_ramena,Lords of Leipa pauldrons,Ramena pánů z Lipé,ライパ領主のポールドロン,リパー領主のポールドロン,
ui_nm_turnaj_ruka,Lords of Leipa gauntlets,Rukavice pánů z Lipé,ライパ領主のガントレット,リパー領主のガントレット,
ui_nm_turnaje,On Tournaments,O turnajích,馬上試合について,競技会について,
ui_nm_uher_hauberk,Hungarian hauberk,Hauberk uherský,ハンガリー式ホーバーク,ハンガリーのホーバーク,
ui_nm_ulrichDokument,Ulrich's documents,Ulrichovy dokumenty,ウルリッヒの書類,ウルリヒの書類,
ui_nm_underskirt_001,Undershirt,Košile spodní,肌着,肌着,
ui_nm_vaclav_IV,Wenceslas IV,Václav IV.,ベンツェスラウス4世,ヴァーツラフIV世,
ui_nm_velky_slap,Grand bascinet,Šlap velký,グランドバシネット,大バシネット,
ui_nm_venetian_glass,Venetian glass chalice,Číše z benátského skla,ヴェネツィアガラスの杯,ヴェネツィアガラスの杯,
ui_nm_venisonMeat,Red-deer venison,Jelení maso,アカシカの肉,アカシカの肉,
ui_nm_venisonMeat_cooked,Cooked red-deer venison,Vařené jelení maso,焼きアカジカ肉,焼きアカジカ肉,
ui_nm_venisonMeat_smoked,Smoked venison,Uzené jelení maso,鹿肉の燻製,鹿肉の燻製,
ui_nm_vit_kyrys,Vitus' cuirass,Kyrys zbrojíře Vítka,ヴィトスのキュイラス,ヴィトスのキュイラス,
ui_nm_vl_cloth,Flemish cloth,Vlámské sukno,フランドルの布地,フランドルの布地,
ui_nm_vltavin,Moldavite,Vltavín,モルダバイト,モルダバイト,
ui_nm_vojtech,St. Adalbert,O svatém Vojtěchu,アーダベルト,〈聖ヴォイチェフに捧ぐ〉,1
ui_nm_vojtechs_necklace,Woyzeck's family pendant,Vojtěchův rodinný přívěšek,ウォイチェクのファミリーペンダント,ヴォイチェフの家族のペンダント,
ui_nm_wafer,Wafer,Hostie,聖餅,聖餅,
ui_nm_waffenrock_001,Red waffenrock,Varkoč červený,レッドタバード,レッドタバード,
ui_nm_waffenrock_002,Long dark waffenrock,Varkoč dlouhý tmavý,ダークロングタバード,暗色の長いタバード,
ui_nm_waffenrock_002_bandits_03,Long black waffenrock,Varkoč dlouhý černý,黒のロングタバード,黒の長いタバード,
ui_nm_waffenrock_002_rattay,Long Rattay waffenrock,Varkoč Rataje dlouhý,ラタイェ式ロングタバード,ラタイェの長いタバード,
ui_nm_waffenrock_002_sasau,Long Sasau waffenrock,Varkoč Sázava dlouhý,ササウ式ロングタバード,サーザヴァの長いタバード,
ui_nm_waffenrock_002_skalitz,Long Skalitz waffenrock,Varkoč Skalice dlouhý,スカリッツ式ロングタバード,スカリツェの長いタバード,
ui_nm_waffenrock_002_talmberg,Long Talmberg waffenrock,Varkoč Talmberk dlouhý,タルムバーク式ロングタバード,タルムベルクの長いタバード,
ui_nm_waffenrock_003,Oleshnitz waffenrock,Varkoč pánů z Olešnice,エルスニッツ式タバード,オレシュニツェのタバード,
ui_nm_waffenrock_004,Short red waffenrock,Varkoč krátký červený ,赤のショートタバード,赤の短いタバード,
ui_nm_waffenrock_004_k,Short waffenrock,Varkoč krátký,ショートタバード,短いタバード,
ui_nm_waffenrock_005_k,Short Skalitz waffenrock,Varkoč Skalice krátký,スカリッツ式ショートタバード,スカリツェの短いタバード,
ui_nm_waffenrock_005_pista,Short dark waffenrock,Varkoč krátký černý,ダークショートタバード,暗色の短いタバード,
ui_nm_waffenrock_005_rattay,Short Rattay waffenrock,Varkoč Rataje krátký,ラタイェ式ショートタバード,ラタイェの短いタバード,
ui_nm_waffenrock_005_sasau,Short Sasau waffenrock,Varkoč Sázava krátký,ササウ式ショートタバード,サーザヴァの短いタバード,
ui_nm_waffenrock_005_skalitz,Short Skalitz waffenrock,Varkoč Skalice krátký,スカリッツ式ショートタバード,スカリツェの短いタバード,
ui_nm_waffenrock_005_talmberg,Short Talmberg waffenrock,Varkoč Talmberk krátký,タルムバーク式ショートタバード,タルムベルクの短いタバード,
ui_nm_waffenrock_006,Waffenrock,Varkoč,タバード,タバード,
ui_nm_waffenrock_007,Decorated red waffenrock,Varkoč zdobený červený,装飾された赤のタバード,装飾された赤のタバード,
ui_nm_waffenrock_007_rattay,Decorated Rattay waffenrock,Varkoč Rataje zdobený,装飾されたラタイェ式タバード,ラタイェの装飾タバード,
ui_nm_waffenrock_007_sasau,Decorated Sasau waffenrock,Varkoč Sázava zdobený,飾り付きのササウの陣中着,サーザヴァの飾り付きのタバード,
ui_nm_waffenrock_007_skalitz,Decorated Skalitz waffenrock,Varkoč Skalice zdobený,装飾されたスカリッツ式タバード,スカリツェの装飾タバード,
ui_nm_waffenrock_008,Nobleman's waffenrock,Varkoč panský,貴族のタバード,貴族のタバード,
ui_nm_waffenrock_008_rattay,Rattay noble's waffenrock,Varkoč panský Rataje,ラタイェ式貴族のタバード,ラタイェの貴族のタバード,
ui_nm_waffenrock_008_sasau,Sasau noble's waffenrock,Varkoč Sázava panský,ササウ式貴族のタバード,サーザヴァの貴族のタバード,
ui_nm_waffenrock_008_talmberg,Talmberg waffenrock,Varkoč Talmberk panský ,タルムバーク式タバード,タルムベルクのタバード,
ui_nm_waffenrock_011,Heraldic waffenrock,Varkoč heraldický,紋章のタバード,紋章のタバード,
ui_nm_waffenrock_012,Red hemmed waffenrock,Varkoč lemovaný rudý,赤のヘム付タバード,赤のヘム付タバード,
ui_nm_waffenrock_012_k,Red hemmed waffenrock,Varkoč lemovaný červený,赤のヘム付きタバード,赤のヘム付きタバード,
ui_nm_waffenrock_013,Knight's waffenrock,Varkoč rytířský,騎士のタバード,騎士のタバード,
ui_nm_waffenrock_014,Hemmed waffenrock,Varkoč lemovaný,ヘム付タバード,ヘム付タバード,
ui_nm_waffenrock_014_rattay,Hemmed Rattay waffenrock,Varkoč Rataje lemovaný,ラタイェ式ヘム付きタバード,ラタイェのヘム付きタバード,
ui_nm_waffenrock_014_sasau,Hemmed Sasau waffenrock,Varkoč Sázava lemovaný,ササウ式ヘム付きタバード,サーザヴァの縁付きタバード,
ui_nm_waffenrock_014_talmberg,Talmberg hemmed waffenrock,Varkoč Talmberk lemovaný,タルムバーク式ヘム付きタバード,タルムベルクの縁付きタバード,
ui_nm_waffenrock_015,Lords of Leipa waffenrock,Varkoč pánů z Lipé,ライパ領主のタバード,リパー領主のタバード,
ui_nm_waffenrock_bonus,Warhorse waffenrock,Varkoč válečného oře,戦馬のタバード,軍馬のタバード,
ui_nm_warhammer,Warhammer,Válečné kladivo,ウォーハンマー,戦鎚,
ui_nm_water,Drinking water,Obyčejná voda,飲み水,飲み水,
ui_nm_watermelon,Watermelon,Meloun,スイカ,スイカ,
ui_nm_weapon_test2,Test Weapon 2,Zkušební zbraň 2,テスト武器2,テスト武器2,
ui_nm_weapontest2,Test Weapon 3,Zkušební zbraň 3,テスト武器3,テスト武器3,
ui_nm_white_feather,White feathers,Bílé peří,白い羽毛。,白い羽毛。,
ui_nm_wine,Wine,Víno,ワイン,ワイン,
ui_nm_wine_keg,Cask of wine for Circators,Soudek vína pro cirkátory,巡回者のワイン樽,巡回者のワイン樽,
ui_nm_wine_keg_stepanka,Wine for Stephanie,Soudek vína pro talmberskou paní,ステファニーへのワイン,スチェパーンカのためのワイン,
ui_nm_wineskin_02_cheap,Cheap wine,Levné víno,安ワイン,安ワイン,
ui_nm_wineskin_03_fancy,Fine wine,Dobré víno,高級なワイン,高級なワイン,
ui_nm_wolf_teeth,Wolf's fangs,Vlčí zuby,オオカミの牙,オオカミの牙,
ui_nm_wooden_axe,Wooden training axe,Dřevěná tréninková sekera,訓練用のウッドアックス,訓練用の木製の斧,
ui_nm_woodenSword,Wooden sword,Dřevěný meč,ウッドソード,木剣,
ui_nm_woolcloth,Wool fabric,Vlněné sukno,羊毛の布地,羊毛の布地,
ui_nm_wound_arrow,Wounding arrow,Šíp ranivý,深手の矢,深手の矢,
ui_nm_wound_enh_arrow,Better wounding arrow,Šíp ranivý lepší,良質な創傷の矢,良質な創傷の矢,
ui_nm_wrongDice,Playing die,Hrací kostka,ダイス,ダイス,
ui_nm_zapis_vyslech,Heretic's testimony,Zápis z výslechu kacíře,異端者の供述書,異端者の供述書,
ui_nm_zdenas_scarf,Zdena's scarf,Zdenin šátek,ズデナのスカーフ,ズデナのスカーフ,
ui_nm_zdobeny_pruspl,Decorated cuirass,Kyrys zdobený,装飾されたキュイラス,装飾されたキュイラス,
ui_nm_zes_kuman_haub,Reinforced Cuman hauberk,Hauberk kumánský zesílený,クマン式強化ホーバーク,クマン人の強化ホーバーク,
ui_nm_zikmund,Sigismund of Luxembourg,Zikmund Lucemburský,ルクセンブルクのシギスムント,ルクセンブルクのジクムント,
ui_nm_zvon_klo,Bell-shaped kettle hat,Klobouk zvonový,ベル型ケトルハット,ベル型ケトルハット,
